Date,Close,Adj Close,Volume,DGS10,VIXCLS,Close_outlier,Adj Close_outlier,Volume_outlier,DGS10_outlier,VIXCLS_outlier,Dividend_Growth,Daily_Return,Rolling_Volatility_5D,Rolling_Volatility_20D,Rolling_Volatility_60D,Price_Momentum_20D,Volume_Change,VIX_JPM_Correlation_20D,Interest_Rate_Momentum_20D,Sentiment_Score,VIX_Change_20D,Treasury_Yield_Change_20D
2018-05-22,113.01,90.45,11507600.0,3.06,13.22,0,0,0,0,0,0.21568627450980382,0.0076871657754009615,0.010332382018291779,0.00922208455689287,0.014392978652061428,0.023537399569989903,0.2187801184083713,-0.28406243873808285,0.06000000000000005,0.9446559695403862,-0.2663706992230854,0.06000000000000005
2018-05-23,112.49,90.03,11453900.0,3.01,12.58,0,0,0,0,0,0.21568627450980382,-0.004643449419568846,0.010371733893568191,0.00924671788782873,0.014326469613809501,0.022719527433829434,-0.004666481281935364,-0.1945897542603402,-0.020000000000000018,0.9533587163448464,-0.2948430493273543,-0.020000000000000018
2018-05-24,111.23,89.02,14084800.0,2.98,12.53,0,0,0,0,0,0.21568627450980382,-0.01121848272797965,0.011286937245106701,0.00965280716985395,0.014255000711159798,0.010213345438038868,0.2296946891451821,-0.10436390082096231,-0.020000000000000018,0.9540386184389448,-0.22844827586206895,-0.020000000000000018
2018-05-25,110.66,88.57,8283500.0,2.93,13.22,0,0,0,0,0,0.21568627450980382,-0.005055043810379689,0.008857886423631839,0.009608122638085278,0.014085258642710924,0.011534947464595602,-0.41188373281835733,-0.04182314739721728,-0.029999999999999805,0.9446559695403862,-0.14211550940947437,-0.029999999999999805
2018-05-29,105.93,84.78,30643800.0,2.77,17.02,0,0,1,0,0,0.21568627450980382,-0.04279101275827024,0.018943773482987997,0.013629495446981464,0.015119301697052867,-0.026188835286009682,2.69937828212712,-0.37848294490696716,-0.18000000000000016,0.892983410388904,0.06842435655994983,-0.18000000000000016
2018-05-30,108.35,86.72,17490800.0,2.84,14.94,0,0,0,0,0,0.21568627450980382,0.02288275536683182,0.023421788870652046,0.014660253755235617,0.015288119801484028,-0.0039053526303699515,-0.4292222243977575,-0.299998142950499,-0.13000000000000034,0.9212673375033995,-0.03550677856681739,-0.13000000000000034
2018-05-31,107.01,85.65,19808200.0,2.83,15.43,0,0,0,0,0,0.21568627450980382,-0.012338560885608807,0.02338532874061341,0.014816726808182159,0.01535859162976065,-0.008336227856894696,0.13249251034829745,-0.312717874691915,-0.14000000000000012,0.9146042969812347,-0.03381340012523493,-0.14000000000000012
2018-06-01,108.4,86.76,13594200.0,2.89,13.46,0,0,0,0,0,0.21568627450980382,0.012959719789842339,0.02540635342494821,0.015032626580740255,0.015459562379003132,0.010835372247465891,-0.31370846417140374,-0.30893214395871066,-0.04999999999999982,0.9413924394887137,-0.1534591194968553,-0.04999999999999982
2018-06-04,108.45,86.8,9415400.0,2.94,12.74,0,0,0,0,0,0.21568627450980382,0.0004610419548178868,0.02551575085406953,0.014831383418603359,0.015459957448210177,0.00023046784973490553,-0.3073958011504907,-0.3447042481382381,-0.010000000000000231,0.9511830296437312,-0.13744075829383884,-0.010000000000000231
2018-06-05,107.84,86.31,10415200.0,2.92,12.4,0,0,0,0,0,0.21568627450980382,-0.005645161290322553,0.014219461516870438,0.014742954889598868,0.014977080769925455,-0.013938078373129215,0.10618773498736123,-0.35123208983219767,-0.03000000000000025,0.9558063638836007,-0.15932203389830502,-0.03000000000000025
2018-06-06,110.36,88.33,15453600.0,2.97,11.64,0,0,0,0,0,0.21568627450980382,0.023404008805468557,0.01439640089428297,0.015327073672942428,0.015310040086877023,-0.005628729032984392,0.48375451263537905,-0.5023282960605655,0.0,0.9661408757138972,-0.2087015635622026,0.0
2018-06-07,110.8,88.68,13444400.0,2.93,12.13,0,0,0,0,0,0.21568627450980382,0.00396241367598793,0.011363216289977277,0.014473484180104787,0.015252434291770565,-0.02302522859975753,-0.13001501268312887,-0.53270173972108,-0.06999999999999984,0.9594778351917324,-0.0961251862891207,-0.06999999999999984
2018-06-08,111.11,88.93,10383200.0,2.93,12.18,0,0,0,0,0,0.21568627450980382,0.002819124943617579,0.010936886441397639,0.014358243264704942,0.015195457123841925,-0.0277686673226194,-0.22769331468864362,-0.5345801334579474,-0.040000000000000036,0.958797933097634,-0.07936507936507942,-0.040000000000000036
2018-06-11,110.83,88.7,12642900.0,2.96,12.35,0,0,0,0,0,0.21568627450980382,-0.0025863038344765554,0.0113308901166498,0.014350483167208106,0.015193332995647534,-0.026665203555360395,0.21763040295862557,-0.5316804874103855,-0.010000000000000231,0.9564862659776993,-0.02371541501976293,-0.010000000000000231
2018-06-12,110.19,88.19,15294100.0,2.96,12.34,0,0,0,0,0,0.21568627450980382,-0.005749718151071059,0.011354114779544846,0.014379583303462798,0.015205765098497729,-0.03258007898200965,0.20969872418511581,-0.5100395372590613,-0.040000000000000036,0.9566222463965189,-0.04563031709203402,-0.040000000000000036
2018-06-13,109.97,88.01,14979700.0,2.98,12.94,0,0,0,0,0,0.21568627450980382,-0.0020410477378386416,0.004030406958759033,0.014308314687344382,0.015176391109223685,-0.02708379394207372,-0.020556946796477127,-0.5017107749666299,-0.10000000000000009,0.9484634212673375,-0.11551606288448402,-0.10000000000000009
2018-06-14,108.03,86.46,20487300.0,2.94,12.12,0,0,0,0,0,0.21568627450980382,-0.017611635041472673,0.00767022989902043,0.014725016896610514,0.015335042066182641,-0.046852607209789454,0.3676709146378099,-0.4350341418239217,-0.1499999999999999,0.959613815610552,-0.09687034277198214,-0.1499999999999999
2018-06-15,107.9,86.36,26028600.0,2.93,11.98,0,0,1,0,0,0.21568627450980382,-0.0011566042100392693,0.006810501400289358,0.014725069630570572,0.01533354520279635,-0.044795929653799305,0.270474879559532,-0.42943310156651293,-0.17999999999999972,0.9615175414740278,-0.10796723752792248,-0.17999999999999972
2018-06-18,108.18,86.58,9786800.0,2.92,12.31,0,0,0,0,0,0.21568627450980382,0.002547475683186695,0.007744538072068866,0.014375332066649048,0.014362590649434136,-0.026534742523049215,-0.6239982173455353,-0.43132131726649653,-0.14000000000000012,0.957030187652978,-0.08271236959761541,-0.14000000000000012
2018-06-19,107.55,86.08,12707200.0,2.89,13.35,0,0,0,0,0,0.21568627450980382,-0.0057750057750057815,0.007745319667061862,0.014190678590368965,0.013952671625652212,-0.04099821746880583,0.29840192912903096,-0.4412329853234281,-0.16999999999999993,0.9428882240957303,0.020642201834862428,-0.16999999999999993
2018-06-20,107.54,86.07,8876900.0,2.93,12.79,0,0,0,0,0,0.21568627450980382,-0.00011617100371752453,0.007961998190000813,0.014016685534092996,0.013361818321239876,-0.048424543946932075,-0.30142753714429615,-0.45319000776083324,-0.1299999999999999,0.9505031275496328,-0.03252647503782158,-0.1299999999999999
2018-06-21,107.51,86.05,11048700.0,2.9,14.64,0,0,0,0,0,0.21568627450980382,-0.0002323690019750968,0.0030317448437892913,0.014013975465047625,0.013124413719283768,-0.04420748639342442,0.24465748177854874,-0.433484835073349,-0.10999999999999988,0.9253467500679902,0.16375198728139906,-0.10999999999999988
2018-06-22,105.75,84.64,19478900.0,2.9,13.77,0,0,0,0,0,0.21568627450980382,-0.016385822196397393,0.007561540110555947,0.014235574156939311,0.013293926855377473,-0.0492024264210289,0.7630037923013566,-0.4652380292153919,-0.08000000000000007,0.9371770465053032,0.09896249002394253,-0.08000000000000007
2018-06-25,104.79,83.87,16907600.0,2.87,17.33,0,0,0,0,0,0.21568627450980382,-0.009097353497164451,0.006798496598339981,0.014303453891907071,0.013118906128039658,-0.05306537202212924,-0.1320043739636222,-0.4430510263843353,-0.06000000000000005,0.8887680174054936,0.3108925869894097,-0.06000000000000005
2018-06-26,104.86,83.92,17086800.0,2.88,15.92,0,0,0,0,0,0.21568627450980382,0.0005961607249314049,0.007488545609746901,0.01073628774332839,0.01288856359607179,-0.010143901863647109,0.010598783978802429,-0.13670142914295472,0.10999999999999988,0.9079412564590699,-0.06462984723854293,0.10999999999999988
2018-06-27,103.24,82.63,16276800.0,2.83,17.91,0,0,0,0,0,0.21568627450980382,-0.015371782650143051,0.008063051526077825,0.009719126657499496,0.012898914996000849,-0.04716328413284132,-0.04740501439707845,-0.42473542330429626,-0.009999999999999787,0.8808811531139515,0.1987951807228916,-0.009999999999999787
2018-06-28,104.93,83.98,14491300.0,2.84,16.85,0,0,0,0,0,0.21568627450980382,0.01633789180684997,0.013605043925666522,0.010270400703958946,0.012924428539034754,-0.019497956800934024,-0.1096960090435466,-0.16665193433659706,0.009999999999999787,0.8952950775088387,0.09202851587815952,0.009999999999999787
2018-06-29,104.2,83.4,18972400.0,2.85,16.09,0,0,0,0,0,0.21568627450980382,-0.006906406287211175,0.012168841157642675,0.009806121240769673,0.012817737609342128,-0.0387275242047026,0.30922691545962055,-0.19732717296440438,-0.040000000000000036,0.9056295893391352,0.1953937592867756,-0.040000000000000036
2018-07-02,105.08,84.1,11130000.0,2.87,15.6,0,0,0,0,0,0.21568627450980382,0.008393285371702586,0.012448494320568075,0.010064804609530234,0.012486248470269306,-0.031105990783410142,-0.41335835213257155,-0.13586718593201746,-0.06999999999999984,0.9122926298613,0.22448979591836737,-0.06999999999999984
2018-07-03,103.61,82.92,8311700.0,2.83,16.14,0,0,0,0,0,0.21568627450980382,-0.014030915576694336,0.014066102954563856,0.010413845145748616,0.0124946647783715,-0.039277024678484485,-0.2532165318957772,-0.21017971202891034,-0.08999999999999986,0.9049496872450367,0.30161290322580636,-0.08999999999999986
2018-07-05,103.72,83.46,10723400.0,2.84,14.97,0,0,0,0,0,0.21568627450980382,0.0065123010130245795,0.0122791050221676,0.008810974683692723,0.012254410019171689,-0.055134156005887114,0.2901572482163697,-0.044588206683127976,-0.13000000000000034,0.9208593962469405,0.2860824742268042,-0.13000000000000034
2018-07-06,104.06,83.74,12173700.0,2.82,13.37,0,0,0,0,0,0.21568627450980382,0.0033549005511621655,0.009581813661844645,0.008787469736390644,0.012092724800590907,-0.055705908885882005,0.1352462838278905,-0.01849732550377131,-0.11000000000000032,0.9426162632580909,0.10222588623248141,-0.11000000000000032
2018-07-09,107.28,86.33,13900800.0,2.86,12.69,0,0,0,0,0,0.21568627450980382,0.030929066157153073,0.016049613923673916,0.011551134017189924,0.01233078643588707,-0.02923647812886554,0.1418714113211268,-0.11257811725376464,-0.07000000000000028,0.9518629317378298,0.041871921182266014,-0.07000000000000028
2018-07-10,106.62,85.8,14575900.0,2.87,12.64,0,0,0,0,0,0.21568627450980382,-0.006139233175026071,0.017027492289631692,0.011597251285554456,0.011859276803404472,-0.03269447576099216,0.048565550184161976,-0.09988777717924605,-0.08999999999999986,0.9525428338319282,0.02348178137651824,-0.08999999999999986
2018-07-11,106.39,85.61,10186500.0,2.85,13.63,0,0,0,0,0,0.21568627450980382,-0.002214452214452156,0.014511739286363045,0.011557501183958149,0.011861483522703341,-0.029255017575688824,-0.30114092440260976,-0.12210131535365687,-0.10999999999999988,0.9390807723687788,0.1045380875202595,-0.10999999999999988
2018-07-12,106.85,85.98,12456800.0,2.85,12.58,0,0,0,0,0,0.21568627450980382,0.004321925008760719,0.014543867366462538,0.011626886673104842,0.01187724700590203,-0.023065560731735046,0.22287341088695833,-0.1466396970128193,-0.1299999999999999,0.9533587163448464,-0.02782071097372485,-0.1299999999999999
2018-07-13,106.36,85.59,21289100.0,2.83,12.18,0,0,0,0,0,0.21568627450980382,-0.004535938590369826,0.015317055380620085,0.011000446826211973,0.011846041600957253,-0.010062456627342065,0.7090344229657697,-0.22963468606017035,-0.10999999999999988,0.958797933097634,0.004950495049504955,-0.10999999999999988
2018-07-16,110.58,88.98,24662600.0,2.85,12.83,0,0,1,0,0,0.21568627450980382,0.03960743077462325,0.019091250219301224,0.014179439798685911,0.012603353890605188,0.0303381194997685,0.1584613722515278,-0.3119395909942021,-0.08000000000000007,0.9499592058743541,0.07095158597662765,-0.08000000000000007
2018-07-17,110.5,88.92,14821900.0,2.86,12.06,0,0,0,0,0,0.21568627450980382,-0.0006743088334457692,0.01834967884052642,0.014186285950061758,0.012600272462426142,0.027027027027026973,-0.39901308053489903,-0.29470257708183906,-0.06000000000000005,0.9604296981234702,-0.020308692120227456,-0.06000000000000005
2018-07-18,111.53,89.75,14244900.0,2.88,12.1,0,0,0,0,0,0.21568627450980382,0.009334233018443605,0.017562461545656445,0.014184784838635285,0.01264048627303383,0.0426347583643123,-0.03892888226205815,-0.33335083082787365,-0.010000000000000231,0.9598857764481915,-0.09363295880149813,-0.010000000000000231
2018-07-19,109.89,88.43,16775300.0,2.84,12.87,0,0,0,0,0,0.21568627450980382,-0.014707520891364845,0.02076499325147569,0.014676054927708636,0.01277288974676954,0.027419542233066307,0.17763550463674727,-0.28349046736933026,-0.0900000000000003,0.9494152841990754,0.006254886630179923,-0.0900000000000003
2018-07-20,111.28,89.55,13578100.0,2.89,12.86,0,0,0,0,0,0.21568627450980382,0.01266538505032222,0.02003559422467163,0.01487998405201727,0.012864155020182007,0.04067402672864606,-0.19058973610009955,-0.3026403780749416,-0.009999999999999787,0.9495512646178951,-0.12158469945355199,-0.009999999999999787
2018-07-23,113.35,91.21,18140000.0,2.96,12.62,0,0,0,0,0,0.21568627450980382,0.018537130094919085,0.013051599092745269,0.014643799712905334,0.013076261380743115,0.07762287334593565,0.33597484184090565,-0.36250428885608305,0.06000000000000005,0.9528147946695676,-0.08351488743645608,0.06000000000000005
2018-07-24,114.15,91.86,14000400.0,2.95,12.41,0,0,0,0,0,0.21568627450980382,0.007126411577677905,0.012659454599365445,0.014335197776018892,0.013069529750709774,0.09526648384404424,-0.22820286659316424,-0.3148974616079012,0.08000000000000007,0.9556703834647811,-0.2839007501442584,0.08000000000000007
2018-07-25,115.18,92.68,13329100.0,2.94,12.29,0,0,0,0,0,0.21568627450980382,0.008926627476594895,0.0126386695011134,0.014332027395268081,0.013080970009549477,0.1043851286939943,-0.04794863003914174,-0.3145613926407963,0.06000000000000005,0.9573021484906173,-0.22801507537688448,0.06000000000000005
2018-07-26,114.85,92.42,11897800.0,2.98,12.14,0,0,0,0,0,0.21568627450980382,-0.0028053517479499357,0.007861512092815846,0.013647650902798646,0.013090077577767102,0.11847997095485918,-0.10738159365598576,-0.13351273808166553,0.1499999999999999,0.9593418547729127,-0.3221663874930206,0.1499999999999999
2018-07-27,116.03,93.37,12802700.0,2.96,13.03,0,0,0,0,0,0.21568627450980382,0.010279160354901506,0.007644460467128377,0.013465154544516252,0.013088773960768995,0.11181233627054055,0.07605607759417699,-0.27272437777103076,0.1200000000000001,0.9472395974979603,-0.22670623145400604,0.1200000000000001
2018-07-30,116.73,93.93,13411600.0,2.98,14.26,0,0,0,0,0,0.21568627450980382,0.005997643782799544,0.005138924207739678,0.013149975121609002,0.013063159915308724,0.12625899280575537,0.0475602802533841,-0.19079825553718235,0.1299999999999999,0.9305140059831384,-0.11373523927905527,0.1299999999999999
2018-07-31,114.95,92.5,15843800.0,2.96,12.83,0,0,0,0,0,0.21568627450980382,-0.015224103055466953,0.010614467370876766,0.013963173062232034,0.01318021652846261,0.09988109393579081,0.18135047272510363,-0.21207223916477602,0.08999999999999986,0.9499592058743541,-0.1775641025641025,0.08999999999999986
2018-08-01,115.66,93.07,13531600.0,3.0,13.15,0,0,0,0,0,0.21568627450980382,0.006162162162162144,0.010190187253010387,0.013236219855760888,0.013160191752734208,0.12240713941148074,-0.145937212032467,0.01979132221683117,0.16999999999999993,0.945607832472124,-0.18525402726146223,0.16999999999999993
2018-08-02,116.15,93.47,11058100.0,2.98,12.19,0,0,0,0,0,0.21568627450980382,0.0042978403352316175,0.010041680483216726,0.013239849318069522,0.013043393450926304,0.11993769470405002,-0.18279434804457717,0.021904223845245558,0.14000000000000012,0.9586619526788143,-0.1857047428189713,0.14000000000000012
2018-08-03,117.09,94.22,11016100.0,2.95,11.64,0,0,0,0,0,0.21568627450980382,0.008023964908526748,0.009636291303382468,0.013236336355053533,0.012787496201609303,0.1251492715548126,-0.003798120834501373,0.01710773141629411,0.13000000000000034,0.9661408757138972,-0.1293941660433806,0.13000000000000034
